50,9,18,15,5,40
50,9,2,12,3,29
50,9,4,9,8,55
50,9,22,4,6,80
50,9,7,5,7,4
50,9,14,13,7,61
50,9,12,1,6,63
50,9,0,15,8,277
51,8,7,1,5,50
51,8,6,9,3,72
51,8,23,19,4,35
51,8,21,12,6,299
51,8,1,19,3,53
51,8,7,15,4,20
51,8,13,11,6,82
51,8,21,16,1,34
52,4,20,19,4,21
52,4,15,7,6,82
52,4,8,16,2,2
52,4,17,18,8,169
53,3,0,5,7,13
53,3,22,19,1,83
53,3,16,5,8,181
54,9,1,17,5,18
54,9,11,20,6,23
54,9,16,21,1,165
54,9,15,9,3,49
54,9,15,23,2,14
54,9,1,23,1,12
54,9,8,1,7,31
54,9,22,17,3,84
54,9,5,20,5,53
55,5,23,21,5,282
55,5,6,15,1,36
55,5,17,18,6,37
55,5,11,8,2,31
55,5,11,8,1,98
56,8,6,22,6,24
56,8,6,13,1,9
56,8,12,5,1,16
56,8,10,2,4,98
56,8,17,13,1,45
56,8,4,3,7,126
56,8,5,22,2,133
56,8,8,15,6,29
57,9,6,16,6,50
57,9,13,14,7,24
57,9,5,1,5,4
57,9,15,20,1,99
57,9,20,6,6,9
57,9,11,10,5,32
57,9,8,2,5,4
57,9,23,11,3,57
57,9,1,11,6,302
58,11,18,20,5,10
58,11,10,0,4,90
58,11,2,3,7,43
58,11,8,11,7,95
58,11,15,6,8,18
58,11,13,6,5,64
58,11,13,15,3,186
58,11,12,0,2,136
58,11,21,6,6,16
58,11,1,0,7,114
58,11,5,6,1,81
59,11,1,13,6,41
59,11,6,15,2,24
59,11,15,7,8,14
59,11,8,14,6,8
59,11,23,22,2,108
59,11,16,1,7,31
59,11,16,6,2,32
59,11,17,10,5,73
59,11,2,19,4,117
59,11,14,15,8,27
59,11,8,13,6,71
60,6,23,1,6,67
60,6,21,7,8,234
60,6,21,12,7,143
60,6,20,4,6,22
60,6,18,21,7,184
60,6,23,16,3,104
61,9,13,22,5,45
61,9,0,2,8,47
61,9,16,22,6,113
61,9,14,4,6,65
61,9,17,23,4,215
61,9,2,15,6,65
61,9,3,12,4,17
61,9,3,18,2,43
61,9,23,6,2,66
62,5,8,14,5,82
62,5,13,16,2,7
62,5,14,8,3,112
62,5,15,23,5,6
62,5,18,6,7,55
63,8,20,9,3,96
63,8,11,6,2,59
63,8,4,8,3,85
63,8,16,3,4,37
63,8,11,19,1,202
63,8,12,2,3,30
63,8,3,10,1,129
63,8,20,22,1,121
64,4,6,2,1,24
64,4,11,21,4,107
64,4,22,7,7,29
64,4,18,11,4,42
65,13,17,21,4,55
65,13,22,23,4,30
65,13,0,6,8,29
65,13,19,18,5,67
65,13,16,8,8,51
65,13,2,20,4,75
65,13,2,23,7,417
65,13,22,19,1,26
65,13,17,2,5,196
65,13,12,7,6,115
65,13,8,4,3,81
65,13,13,23,1,75
65,13,0,19,6,2
66,9,1,16,5,244
66,9,11,12,2,160
66,9,17,10,1,129
66,9,6,17,8,112
66,9,17,13,1,78
66,9,13,2,1,32
66,9,12,10,1,217
66,9,0,6,1,27
66,9,14,3,3,302
67,2,0,8,7,57
67,2,13,23,5,142
68,7,18,1,2,3
68,7,8,18,6,86
68,7,5,9,3,192
68,7,0,10,8,2
68,7,16,1,4,140
68,7,15,23,2,26
68,7,23,3,3,8
69,5,3,8,7,336
69,5,22,11,2,183
69,5,12,15,1,193
69,5,8,9,5,59
69,5,2,4,6,27
70,8,12,0,3,295
70,8,2,14,6,8
70,8,22,15,7,113
70,8,10,21,3,16
70,8,11,4,2,253
70,8,13,4,3,5
70,8,19,18,4,84
70,8,18,16,2,239
71,5,11,12,3,71
71,5,3,15,7,15
71,5,22,15,1,7
71,5,2,13,1,9
71,5,14,2,5,113
72,6,14,16,3,32
72,6,8,0,5,121
72,6,3,1,1,80
72,6,16,20,6,127
72,6,16,17,8,175
72,6,7,2,4,168
73,13,15,22,4,11
73,13,14,23,3,16
73,13,7,23,3,259
73,13,14,4,3,69
73,13,20,4,4,193
73,13,18,5,2,28
73,13,3,15,5,55
73,13,9,18,1,72
73,13,15,16,4,16
73,13,8,22,8,32
73,13,3,13,8,99
73,13,2,19,7,223
73,13,6,20,1,44
74,8,15,13,4,50
74,8,11,20,6,66
74,8,23,10,8,74
74,8,3,19,4,96
74,8,7,5,3,114
74,8,8,20,4,63
74,8,12,19,8,11
74,8,4,15,1,12
75,13,8,21,6,77
75,13,15,4,6,42
75,13,19,5,2,44
75,13,17,8,6,58
75,13,11,8,2,83
75,13,4,6,4,9
75,13,16,3,1,57
75,13,9,10,6,70
75,13,1,11,2,139
75,13,4,9,1,10
75,13,4,9,4,41
75,13,12,23,8,439
75,13,7,21,2,95
76,5,5,13,2,70
76,5,3,6,6,21
76,5,19,23,5,41
76,5,22,2,2,29
76,5,9,5,2,107
77,8,8,10,7,26
77,8,14,4,8,112
77,8,19,18,5,7
77,8,12,10,7,141
77,8,17,11,8,126
77,8,17,0,4,55
77,8,8,14,8,99
77,8,14,5,6,22
78,13,17,9,2,122
78,13,3,20,2,177
78,13,22,21,3,49
78,13,8,11,5,87
78,13,8,4,5,50
78,13,0,16,4,44
78,13,14,3,7,127
78,13,19,16,6,25
78,13,10,22,5,2
78,13,17,1,3,139
78,13,1,18,4,28
78,13,0,4,3,143
78,13,4,2,5,277
79,12,3,2,3,31
79,12,20,1,4,74
79,12,11,17,4,5
79,12,10,23,2,246
79,12,12,1,8,48
79,12,8,3,7,39
79,12,13,6,8,57
79,12,0,18,5,16
79,12,10,20,7,65
79,12,15,13,5,174
79,12,17,5,1,18
79,12,22,8,5,26
80,7,12,22,6,220
80,7,15,12,3,295
80,7,12,3,8,36
80,7,5,16,3,44
80,7,2,22,8,223
80,7,17,19,4,70
80,7,10,2,7,129
81,10,18,3,8,116
81,10,16,17,4,31
81,10,14,21,6,150
81,10,5,7,3,4
81,10,6,7,2,20
81,10,21,12,8,388
81,10,2,3,4,14
81,10,10,2,1,217
81,10,17,18,8,439
81,10,19,23,8,25
82,9,0,7,3,7
82,9,13,4,3,16
82,9,3,0,2,17
82,9,11,5,6,11
82,9,17,13,5,25
82,9,8,17,5,41
82,9,13,14,2,388
82,9,7,20,2,57
82,9,21,12,6,10
83,3,14,4,6,83
83,3,6,22,5,66
83,3,8,15,1,9
84,4,17,21,3,23
84,4,1,20,3,90
84,4,20,1,7,2
84,4,21,5,2,24
85,8,7,18,2,40
85,8,15,11,7,30
85,8,14,8,2,3
85,8,10,0,2,63
85,8,5,11,8,7
85,8,1,4,5,218
85,8,23,5,1,45
85,8,14,7,3,83
86,8,18,5,4,75
86,8,5,11,4,54
86,8,1,7,8,7
86,8,3,17,5,22
86,8,5,12,3,1
86,8,7,15,3,41
86,8,2,7,2,65
86,8,7,5,6,106
87,10,16,9,3,108
87,10,7,2,2,120
87,10,4,8,7,185
87,10,20,5,1,156
87,10,11,13,8,157
87,10,15,7,8,128
87,10,7,0,7,76
87,10,10,18,4,3
87,10,0,6,4,19
87,10,3,1,5,2
88,5,12,15,5,63
88,5,2,7,6,59
88,5,14,1,6,188
88,5,10,11,2,24
88,5,14,0,1,23
89,5,18,23,1,51
89,5,4,1,8,11
89,5,20,21,6,41
89,5,8,9,1,55
89,5,22,5,3,112
90,5,10,8,1,200
90,5,14,8,6,93
90,5,22,10,7,122
90,5,6,14,4,2
90,5,12,9,4,298
91,10,20,6,8,3
91,10,6,5,1,7
91,10,21,3,3,21
91,10,19,15,6,48
91,10,21,4,7,365
91,10,1,8,6,96
91,10,7,6,2,40
91,10,23,10,5,60
91,10,7,8,3,139
91,10,21,3,7,143
92,13,4,13,2,6
92,13,12,7,6,104
92,13,6,23,7,72
92,13,17,4,3,20
92,13,20,12,6,87
92,13,11,13,4,9
92,13,5,6,7,191
92,13,3,10,3,36
92,13,12,9,4,108
92,13,8,18,2,61
92,13,0,9,2,27
92,13,5,15,6,4
92,13,2,18,8,47
93,10,1,19,6,20
93,10,22,16,6,6
93,10,0,22,6,7
93,10,22,1,4,168
93,10,3,17,3,17
93,10,18,13,1,38
93,10,2,16,5,195
93,10,14,13,2,10
93,10,23,19,8,112
93,10,7,4,3,14
94,9,8,13,7,219
94,9,18,19,3,163
94,9,10,17,6,177
94,9,5,14,2,22
94,9,22,6,6,39
94,9,17,18,1,30
94,9,0,6,5,8
94,9,18,7,7,43
94,9,13,11,1,12
95,10,21,10,5,42
95,10,14,7,3,18
95,10,3,12,6,61
95,10,3,8,8,28
95,10,9,6,4,37
95,10,18,4,3,23
95,10,23,16,5,45
95,10,16,9,3,44
95,10,10,2,7,2
95,10,1,17,1,29
96,4,16,21,5,159
96,4,0,8,8,37
96,4,6,16,3,296
96,4,2,16,4,38
97,7,6,16,1,132
97,7,23,15,6,46
97,7,1,9,8,248
97,7,14,6,8,6
97,7,3,21,4,19
97,7,21,10,1,168
97,7,16,13,3,68
98,7,2,17,3,16
98,7,0,4,3,14
98,7,21,23,3,369
98,7,0,16,4,157
98,7,17,8,6,145
98,7,15,18,8,36
98,7,5,21,1,82
99,10,7,9,5,59
99,10,1,13,8,22
99,10,23,4,5,21
99,10,9,16,3,130
99,10,3,7,6,10
99,10,2,20,6,7
99,10,2,15,5,205
99,10,7,2,4,44
99,10,5,7,8,130
99,10,18,7,1,127
100,6,4,16,8,13
100,6,23,0,6,106
100,6,11,16,2,195
100,6,23,17,5,127
100,6,10,5,3,100
100,6,11,14,1,21
101,4,15,1,6,181
101,4,21,15,7,50
101,4,13,23,7,16
101,4,22,10,2,70
102,4,23,16,5,141
102,4,18,6,3,26
102,4,4,11,8,152
102,4,21,18,4,58
103,8,22,2,5,100
103,8,17,20,6,201
103,8,16,9,4,198
103,8,5,22,7,14
103,8,3,8,4,14
103,8,21,10,3,74
103,8,19,2,1,37
103,8,6,15,5,67
104,6,9,18,5,109
104,6,18,19,4,65
104,6,11,9,2,19
104,6,5,11,3,290
104,6,14,18,3,137
104,6,13,7,6,191
105,4,15,4,3,51
105,4,1,5,6,52
105,4,14,21,4,16
105,4,2,9,4,109
106,13,13,12,4,139
106,13,22,11,4,143
106,13,0,17,7,16
106,13,2,8,2,9
106,13,2,20,7,14
106,13,14,0,8,105
106,13,23,9,7,41
106,13,3,15,5,93
106,13,10,16,8,144
106,13,13,16,5,15
106,13,10,12,6,17
106,13,3,10,2,45
106,13,20,6,8,325
107,12,15,23,3,15
107,12,3,2,5,151
107,12,11,14,6,159
107,12,11,12,7,73
107,12,10,11,1,185
107,12,16,20,1,119
107,12,21,16,3,36
107,12,23,9,1,36
107,12,3,21,2,43
107,12,23,3,8,73
107,12,0,9,2,30
107,12,15,10,7,103
108,7,9,0,7,54
108,7,3,10,3,61
108,7,1,8,6,2
108,7,19,22,1,3
108,7,3,18,7,60
108,7,1,14,5,234
108,7,16,20,3,116
109,11,12,5,6,90
109,11,23,10,5,129
109,11,19,2,7,214
109,11,13,9,1,222
109,11,4,6,7,95
109,11,11,1,1,43
109,11,9,8,5,110
109,11,0,15,3,100
109,11,3,14,5,82
109,11,14,15,5,37
109,11,9,20,7,293
110,12,11,1,8,102
110,12,12,4,4,173
110,12,20,16,2,29
110,12,15,16,6,57
110,12,8,23,3,36
110,12,8,14,6,172
110,12,16,14,1,10
110,12,3,12,3,95
110,12,22,10,8,61
110,12,20,21,1,33
110,12,11,17,4,93
110,12,15,12,7,18
111,6,18,23,1,175
111,6,12,13,1,4
111,6,12,13,8,41
111,6,7,15,4,10
111,6,21,7,1,3
111,6,16,9,2,119
112,6,3,17,2,256
112,6,19,18,5,6
112,6,8,20,2,117
112,6,10,15,3,68
112,6,15,0,2,76
112,6,18,6,8,17
113,12,21,1,1,77
113,12,18,15,3,16
113,12,22,17,4,24
113,12,23,4,5,146
113,12,22,10,6,137
113,12,4,22,7,65
113,12,6,12,8,67
113,12,15,6,6,133
113,12,18,6,4,13
113,12,0,22,2,161
113,12,23,1,7,29
113,12,4,9,8,39
114,10,17,21,7,29
114,10,7,22,7,33
114,10,19,14,7,14
114,10,9,19,3,41
114,10,13,23,7,80
114,10,10,2,7,35
114,10,11,1,6,18
114,10,11,18,6,1
114,10,5,10,8,193
114,10,1,6,1,6
115,9,14,20,8,81
115,9,5,0,6,21
115,9,14,5,7,144
115,9,13,17,3,79
115,9,8,10,2,50
115,9,17,21,5,110
115,9,20,19,6,103
115,9,8,14,4,68
115,9,6,11,6,9
116,7,16,6,4,25
116,7,7,17,5,66
116,7,23,9,2,23
116,7,6,9,2,83
116,7,1,18,7,23
116,7,7,3,7,20
116,7,2,5,8,100
117,8,15,16,2,119
117,8,18,15,2,76
117,8,7,10,7,124
117,8,15,14,4,36
117,8,23,19,2,186
117,8,2,9,3,52
117,8,0,11,5,38
117,8,19,21,8,119
118,9,1,12,4,29
118,9,17,8,4,98
118,9,6,20,6,14
118,9,16,20,8,79
118,9,1,5,6,52
118,9,23,21,2,34
118,9,12,2,2,26
118,9,2,12,4,5
118,9,3,7,8,12
119,4,10,23,7,36
119,4,22,16,7,59
119,4,11,4,8,6
119,4,21,3,5,9
120,6,22,14,1,63
120,6,10,0,7,60
120,6,9,5,8,39
120,6,17,8,6,129
120,6,8,20,7,27
120,6,21,5,5,51
121,4,19,4,3,76
121,4,9,17,2,109
121,4,20,21,7,31
121,4,1,13,4,23
122,5,3,17,3,8
122,5,2,11,6,35
122,5,23,15,8,32
122,5,1,6,2,101
122,5,5,18,4,253
123,13,17,4,3,207
123,13,7,2,2,57
123,13,2,14,6,34
123,13,16,17,1,6
123,13,1,11,6,19
123,13,22,6,2,55
123,13,17,16,1,193
123,13,6,0,7,26
123,13,8,14,1,8
123,13,0,13,5,79
123,13,16,3,4,33
123,13,7,23,2,52
123,13,16,10,2,86
124,6,20,7,3,134
124,6,4,9,4,26
124,6,2,11,5,71
124,6,20,12,7,14
124,6,16,9,4,13
124,6,17,18,1,25
125,11,16,20,2,28
125,11,6,8,7,29
125,11,19,11,5,143
125,11,23,20,1,66
125,11,4,5,8,60
125,11,10,16,7,186
125,11,20,1,2,2
125,11,17,20,1,219
125,11,23,16,4,357
125,11,8,22,6,61
125,11,5,13,7,217
126,4,18,1,4,10
126,4,8,11,6,107
126,4,16,11,8,27
126,4,21,10,8,54
127,9,2,8,7,136
127,9,19,2,7,46
127,9,16,10,5,106
127,9,3,17,3,69
127,9,15,16,5,127
127,9,6,5,2,45
127,9,7,2,6,38
127,9,13,10,1,110
127,9,22,4,2,95
128,5,1,8,2,116
128,5,6,7,1,113
128,5,15,17,4,296
128,5,7,11,2,88
128,5,9,22,4,104
129,11,3,15,3,2
129,11,11,10,3,3
129,11,9,18,1,24
129,11,4,13,4,69
129,11,18,6,1,210
129,11,17,11,8,62
129,11,11,8,3,241
129,11,7,11,1,37
129,11,0,2,4,71
129,11,1,8,5,147
129,11,16,9,7,15
130,5,21,13,6,63
130,5,11,3,6,204
130,5,10,5,4,61
130,5,23,8,1,47
130,5,23,16,1,23
131,8,13,2,7,95
131,8,9,6,7,83
131,8,1,14,5,12
131,8,9,11,7,48
131,8,23,21,2,7
131,8,22,15,3,132
131,8,21,18,2,25
131,8,21,5,1,129
132,6,23,20,2,88
132,6,21,7,8,321
132,6,12,23,1,183
132,6,0,15,4,183
132,6,7,5,6,72
132,6,13,22,4,327
133,2,17,1,1,137
133,2,16,13,6,55
134,7,5,21,3,79
134,7,10,15,4,18
134,7,4,0,1,43
134,7,23,6,1,190
134,7,23,17,3,78
134,7,7,14,2,1
134,7,8,16,3,30
135,11,18,14,3,6
135,11,5,18,3,56
135,11,16,20,3,196
135,11,6,18,7,61
135,11,11,3,7,94
135,11,17,6,1,78
135,11,18,8,8,284
135,11,17,2,5,121
135,11,3,5,3,44
135,11,21,6,1,114
135,11,18,16,5,132
136,3,16,13,7,18
136,3,3,5,3,13
136,3,22,5,7,160
137,12,22,0,3,204
137,12,17,21,2,490
137,12,2,16,1,28
137,12,22,18,5,8
137,12,13,2,6,20
137,12,8,13,2,122
137,12,6,2,5,75
137,12,1,9,1,31
137,12,7,11,4,52
137,12,2,10,5,36
137,12,16,10,4,5
137,12,15,5,8,51
138,10,16,15,2,41
138,10,9,16,2,5
138,10,9,3,6,11
138,10,23,11,4,142
138,10,6,19,6,8
138,10,8,1,8,2
138,10,3,21,1,57
138,10,4,12,3,76
138,10,13,4,3,32
138,10,9,4,7,301
139,7,10,9,6,21
139,7,7,1,2,29
139,7,8,20,5,193
139,7,22,19,8,105
139,7,16,17,2,184
139,7,18,7,3,111
139,7,8,6,3,17
140,9,10,5,8,157
140,9,9,5,6,1
140,9,9,3,7,157
140,9,7,2,8,138
140,9,1,5,4,206
140,9,12,18,7,105
140,9,17,9,6,7
140,9,9,20,2,82
140,9,11,6,6,154
141,13,19,20,4,19
141,13,2,9,5,60
141,13,11,23,1,147
141,13,20,21,6,5
141,13,20,17,5,8
141,13,11,22,5,33
141,13,16,3,5,67
141,13,20,3,1,45
141,13,0,3,2,25
141,13,18,20,3,136
141,13,4,14,8,96
141,13,6,8,3,44
141,13,20,10,6,70
142,10,2,13,3,63
142,10,0,17,8,180
142,10,16,19,5,1
142,10,13,1,1,1
142,10,13,20,8,34
142,10,19,15,8,92
142,10,10,7,1,188
142,10,7,14,3,32
142,10,12,23,5,34
142,10,19,17,6,137
143,5,7,11,7,79
143,5,17,8,7,22
143,5,7,2,1,26
143,5,3,6,6,108
143,5,15,11,6,181
144,8,16,12,8,53
144,8,21,5,3,9
144,8,0,17,3,118
144,8,0,8,5,125
144,8,1,14,8,8
144,8,11,8,7,95
144,8,19,7,5,9
144,8,19,20,8,1
145,5,7,14,7,82
145,5,13,17,5,341
145,5,1,7,8,63
145,5,15,21,2,14
145,5,5,15,2,28
146,5,21,11,4,15
146,5,22,2,7,55
146,5,8,15,6,5
146,5,2,1,2,47
146,5,13,0,2,17
147,9,2,5,1,95
147,9,9,11,4,12
147,9,2,16,4,58
147,9,22,0,8,35
147,9,19,12,8,75
147,9,10,21,7,77
147,9,0,18,3,7
147,9,4,11,8,180
147,9,22,3,1,140
148,12,11,3,6,430
148,12,8,12,8,75
148,12,7,4,2,11
148,12,15,0,1,294
148,12,13,3,2,84
148,12,18,15,7,10
148,12,13,22,6,173
148,12,17,12,6,190
148,12,22,7,5,78
148,12,2,15,6,93
148,12,14,9,2,36
148,12,18,2,2,107
149,10,18,1,5,81
149,10,5,2,3,42
149,10,17,15,3,29
149,10,14,4,8,126
149,10,6,13,8,178
149,10,14,12,8,76
149,10,12,22,7,2
149,10,4,13,6,76
149,10,0,21,5,44
149,10,9,2,2,4
150,7,1,23,6,161
150,7,17,11,6,515
150,7,8,21,2,12
150,7,11,15,3,22
150,7,14,13,1,41
150,7,8,4,3,18
150,7,11,20,1,214
151,7,6,15,8,14
151,7,13,3,6,33
151,7,22,21,6,205
151,7,11,7,4,6
151,7,10,6,4,111
151,7,7,8,8,16
151,7,14,17,6,200
152,7,9,10,5,13
152,7,5,18,3,78
152,7,21,18,6,30
152,7,13,22,4,91
